setting,setting_type,rep,n,p,s,rho,language,method,model_class,ibs,cindex_td,runtime_sec,status,error_message
setting2_smooth_nonlinear_n1500,nonlinear,1,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.1956471607313739,0.6017368968258822,0.1854429244995117,success,
setting2_smooth_nonlinear_n1500,nonlinear,1,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1857621171478435,0.673934315943979,3.4067697525024414,success,
setting2_smooth_nonlinear_n1500,nonlinear,1,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1781432898375278,0.6763806495015595,7.441814422607422,success,
setting2_smooth_nonlinear_n1500,nonlinear,2,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.1891093755503725,0.6234077902898283,0.1871993541717529,success,
setting2_smooth_nonlinear_n1500,nonlinear,2,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1787973258570111,0.6763583779459725,3.58025336265564,success,
setting2_smooth_nonlinear_n1500,nonlinear,2,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1649134495504052,0.7139252969048059,7.374367237091064,success,
setting2_smooth_nonlinear_n1500,nonlinear,3,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.1765871181606083,0.6236175411522634,0.1891388893127441,success,
setting2_smooth_nonlinear_n1500,nonlinear,3,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1687104053402875,0.6757008744855967,3.4828786849975586,success,
setting2_smooth_nonlinear_n1500,nonlinear,3,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1592333737388878,0.6917438271604939,7.589970350265503,success,
setting2_smooth_nonlinear_n1500,nonlinear,4,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.1948950495852636,0.5923058013765978,0.1853334903717041,success,
setting2_smooth_nonlinear_n1500,nonlinear,4,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1765635096795377,0.676622418879056,3.7063333988189697,success,
setting2_smooth_nonlinear_n1500,nonlinear,4,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1768651333904105,0.6838126843657817,7.466133117675781,success,
setting2_smooth_nonlinear_n1500,nonlinear,5,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.1985704520187722,0.6266545358494996,0.1816067695617675,success,
setting2_smooth_nonlinear_n1500,nonlinear,5,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1908873899697793,0.6616088985413671,3.520864248275757,success,
setting2_smooth_nonlinear_n1500,nonlinear,5,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1755289756657458,0.6955067061896516,7.417570352554321,success,
setting2_smooth_nonlinear_n1500,nonlinear,6,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.2127075484289015,0.5924205378973105,0.1842017173767089,success,
setting2_smooth_nonlinear_n1500,nonlinear,6,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1977699393019548,0.6795843520782396,3.609451770782471,success,
setting2_smooth_nonlinear_n1500,nonlinear,6,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1862406817974055,0.7010391198044009,7.577822923660278,success,
setting2_smooth_nonlinear_n1500,nonlinear,7,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.1960779264417065,0.5906369769725381,0.1858587265014648,success,
setting2_smooth_nonlinear_n1500,nonlinear,7,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1843632298188334,0.6454024262772797,3.617011308670044,success,
setting2_smooth_nonlinear_n1500,nonlinear,7,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1753921851799841,0.6761268252510215,7.414191007614136,success,
setting2_smooth_nonlinear_n1500,nonlinear,8,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.2113280854694461,0.5859399004485958,0.1810171604156494,success,
setting2_smooth_nonlinear_n1500,nonlinear,8,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1871304442462526,0.6819578442819394,3.521712064743042,success,
setting2_smooth_nonlinear_n1500,nonlinear,8,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1799071005256647,0.6885946045597001,7.478306293487549,success,
setting2_smooth_nonlinear_n1500,nonlinear,9,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.2026322580784732,0.6168551183476556,0.1851418018341064,success,
setting2_smooth_nonlinear_n1500,nonlinear,9,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.190555777856918,0.6680838233077039,3.549964666366577,success,
setting2_smooth_nonlinear_n1500,nonlinear,9,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1912907973823638,0.6745967134026836,7.413678407669067,success,
setting2_smooth_nonlinear_n1500,nonlinear,10,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.1857614324199448,0.6234880495435926,0.1852545738220214,success,
setting2_smooth_nonlinear_n1500,nonlinear,10,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1752319610154322,0.6886752894881141,3.6611969470977774,success,
setting2_smooth_nonlinear_n1500,nonlinear,10,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1621511300690483,0.706318743347418,7.436524868011475,success,
setting2_smooth_nonlinear_n1500,nonlinear,11,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.2018756691105231,0.6034388558573035,0.1875712871551513,success,
setting2_smooth_nonlinear_n1500,nonlinear,11,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.185498216548883,0.7002410412984091,3.506070613861084,success,
setting2_smooth_nonlinear_n1500,nonlinear,11,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1856653423737507,0.6892495580909529,7.445772409439087,success,
setting2_smooth_nonlinear_n1500,nonlinear,12,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.1808314608457315,0.6144985305543357,0.1862473487854004,success,
setting2_smooth_nonlinear_n1500,nonlinear,12,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.166102755455104,0.6945917643482079,3.4124302864074707,success,
setting2_smooth_nonlinear_n1500,nonlinear,12,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1591741442132874,0.6890517852920313,7.429081916809082,success,
setting2_smooth_nonlinear_n1500,nonlinear,13,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.1929240002726528,0.6198149226687375,0.2503285408020019,success,
setting2_smooth_nonlinear_n1500,nonlinear,13,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1824733539454396,0.6784766711965314,3.5625100135803223,success,
setting2_smooth_nonlinear_n1500,nonlinear,13,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1819302712142238,0.6785413835501197,7.412278175354004,success,
setting2_smooth_nonlinear_n1500,nonlinear,14,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.1959793733955602,0.6135466570249178,0.184746503829956,success,
setting2_smooth_nonlinear_n1500,nonlinear,14,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1777945013160132,0.6603091385700082,3.5942232608795166,success,
setting2_smooth_nonlinear_n1500,nonlinear,14,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1701693016346961,0.6842327277109885,7.437582492828369,success,
setting2_smooth_nonlinear_n1500,nonlinear,15,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.2035151496540231,0.6145655238609437,0.1884310245513916,success,
setting2_smooth_nonlinear_n1500,nonlinear,15,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1888149013000704,0.678814601517742,3.501861095428467,success,
setting2_smooth_nonlinear_n1500,nonlinear,15,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1828948894558921,0.6805843006688863,7.46916389465332,success,
setting2_smooth_nonlinear_n1500,nonlinear,16,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.1939268196161069,0.6231417325396051,0.1855959892272949,success,
setting2_smooth_nonlinear_n1500,nonlinear,16,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.175467941399352,0.704206109105104,3.5721094608306885,success,
setting2_smooth_nonlinear_n1500,nonlinear,16,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1584024053995664,0.720991509710159,7.403143405914307,success,
setting2_smooth_nonlinear_n1500,nonlinear,17,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.189329219962274,0.5966981132075472,0.1837766170501709,success,
setting2_smooth_nonlinear_n1500,nonlinear,17,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1773733423887554,0.6882592401137245,3.7631988525390634,success,
setting2_smooth_nonlinear_n1500,nonlinear,17,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.174723741556271,0.6882592401137245,7.471614360809326,success,
setting2_smooth_nonlinear_n1500,nonlinear,18,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.1882748487932241,0.5781132075471698,0.1990001201629638,success,
setting2_smooth_nonlinear_n1500,nonlinear,18,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1785226512961753,0.6486792452830189,3.745781421661377,success,
setting2_smooth_nonlinear_n1500,nonlinear,18,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1704166404947932,0.6629245283018868,7.3973753452301025,success,
setting2_smooth_nonlinear_n1500,nonlinear,19,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.1972088363197128,0.6399723333233092,0.1870808601379394,success,
setting2_smooth_nonlinear_n1500,nonlinear,19,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1831729447582092,0.7091390250503714,3.5228095054626465,success,
setting2_smooth_nonlinear_n1500,nonlinear,19,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1834058849217651,0.6972303250834511,7.434510946273804,success,
setting2_smooth_nonlinear_n1500,nonlinear,20,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.1913738633513136,0.6147556630185798,0.1841483116149902,success,
setting2_smooth_nonlinear_n1500,nonlinear,20,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1745615591450995,0.7061911427844235,3.677345991134644,success,
setting2_smooth_nonlinear_n1500,nonlinear,20,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1698762464424449,0.707654619496055,7.609955072402954,success,
setting2_smooth_nonlinear_n1500,nonlinear,21,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.2047675083761495,0.5992890108519396,0.1844949722290039,success,
setting2_smooth_nonlinear_n1500,nonlinear,21,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1887027122005971,0.6632156667082449,3.65425705909729,success,
setting2_smooth_nonlinear_n1500,nonlinear,21,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1838378775439639,0.6876637146064613,7.414584398269653,success,
setting2_smooth_nonlinear_n1500,nonlinear,22,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.18272265263929,0.6256183804243168,0.18729829788208,success,
setting2_smooth_nonlinear_n1500,nonlinear,22,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1713166061784032,0.6980311431322421,3.644500255584717,success,
setting2_smooth_nonlinear_n1500,nonlinear,22,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1721847660414578,0.692353663800259,7.4063191413879395,success,
setting2_smooth_nonlinear_n1500,nonlinear,23,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.1812118673115861,0.6382891801011911,0.1895937919616699,success,
setting2_smooth_nonlinear_n1500,nonlinear,23,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1756729985578831,0.6712862575029069,3.450228452682495,success,
setting2_smooth_nonlinear_n1500,nonlinear,23,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1678396630492014,0.6890104019358285,7.43282151222229,success,
setting2_smooth_nonlinear_n1500,nonlinear,24,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.1986990176096098,0.6048147670065832,0.1903614997863769,success,
setting2_smooth_nonlinear_n1500,nonlinear,24,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1857043916364442,0.6758099909642442,3.56331467628479,success,
setting2_smooth_nonlinear_n1500,nonlinear,24,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1773859211746571,0.6830063250290435,7.501716375350952,success,
setting2_smooth_nonlinear_n1500,nonlinear,25,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.1856490739850019,0.6426504899673355,0.1849100589752197,success,
setting2_smooth_nonlinear_n1500,nonlinear,25,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1771824239238426,0.7041530564629025,3.5187864303588867,success,
setting2_smooth_nonlinear_n1500,nonlinear,25,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1624165754487744,0.7127391507232851,7.4766011238098145,success,
setting2_smooth_nonlinear_n1500,nonlinear,26,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.2069311571921776,0.5983671551496285,0.1920351982116699,success,
setting2_smooth_nonlinear_n1500,nonlinear,26,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1948964244555237,0.661625209244956,3.7264578342437744,success,
setting2_smooth_nonlinear_n1500,nonlinear,26,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1773844963990545,0.6925494111773516,7.502138376235962,success,
setting2_smooth_nonlinear_n1500,nonlinear,27,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.1887120167813223,0.6034620932841802,0.1878607273101806,success,
setting2_smooth_nonlinear_n1500,nonlinear,27,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1778457051312484,0.6805898381150826,3.5233147144317627,success,
setting2_smooth_nonlinear_n1500,nonlinear,27,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1693409859827433,0.7020355826254208,7.432974100112915,success,
setting2_smooth_nonlinear_n1500,nonlinear,28,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.1954468398785053,0.6297822775736941,0.1847901344299316,success,
setting2_smooth_nonlinear_n1500,nonlinear,28,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1822305624150322,0.6823462652689425,3.581468343734741,success,
setting2_smooth_nonlinear_n1500,nonlinear,28,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1837861473810727,0.6765522802616253,7.430581331253052,success,
setting2_smooth_nonlinear_n1500,nonlinear,29,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.2014997499715433,0.605291101604927,0.1879518032073974,success,
setting2_smooth_nonlinear_n1500,nonlinear,29,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1925150302426212,0.6667880222080641,3.5535435676574707,success,
setting2_smooth_nonlinear_n1500,nonlinear,29,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1831361976889381,0.6965504687357786,7.504192590713501,success,
setting2_smooth_nonlinear_n1500,nonlinear,30,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.1770267824434985,0.637829536728948,0.1870718002319336,success,
setting2_smooth_nonlinear_n1500,nonlinear,30,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1758132065640446,0.6848285129255183,3.667283773422241,success,
setting2_smooth_nonlinear_n1500,nonlinear,30,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1666204748108515,0.6934028666496033,7.55989408493042,success,
setting2_smooth_nonlinear_n1500,nonlinear,31,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.2049390987348063,0.5936923482386014,0.1832466125488281,success,
setting2_smooth_nonlinear_n1500,nonlinear,31,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1871873547661447,0.6531670034261619,3.557185173034668,success,
setting2_smooth_nonlinear_n1500,nonlinear,31,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1817972273647573,0.6701806787900085,7.376871347427368,success,
setting2_smooth_nonlinear_n1500,nonlinear,32,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.1981982531671308,0.6227062463621603,0.1851184368133545,success,
setting2_smooth_nonlinear_n1500,nonlinear,32,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.188328229574537,0.6801458199307662,3.5863349437713623,success,
setting2_smooth_nonlinear_n1500,nonlinear,32,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1780370436471012,0.7128940354746807,7.422586917877197,success,
setting2_smooth_nonlinear_n1500,nonlinear,33,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.198593934624229,0.5926879337873505,0.1883993148803711,success,
setting2_smooth_nonlinear_n1500,nonlinear,33,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1825320560409853,0.6520251555932093,3.552354097366333,success,
setting2_smooth_nonlinear_n1500,nonlinear,33,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1782579275741014,0.6772785036983936,7.501606464385986,success,
setting2_smooth_nonlinear_n1500,nonlinear,34,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.1992906427516497,0.6313463073239609,0.1844632625579834,success,
setting2_smooth_nonlinear_n1500,nonlinear,34,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1893395215394894,0.6800908588618085,3.595618486404419,success,
setting2_smooth_nonlinear_n1500,nonlinear,34,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1839358747816043,0.6935048192031432,7.473114013671875,success,
setting2_smooth_nonlinear_n1500,nonlinear,35,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.1897964093969144,0.6371306740859467,0.1858992576599121,success,
setting2_smooth_nonlinear_n1500,nonlinear,35,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1753927135101923,0.7390147276741161,3.532056331634521,success,
setting2_smooth_nonlinear_n1500,nonlinear,35,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1566219235599699,0.7413130916018992,7.421260356903076,success,
setting2_smooth_nonlinear_n1500,nonlinear,36,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.2013645776284686,0.588067045978779,0.1839675903320312,success,
setting2_smooth_nonlinear_n1500,nonlinear,36,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1836272143160961,0.6625864985391358,3.571508407592773,success,
setting2_smooth_nonlinear_n1500,nonlinear,36,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1881960803580706,0.6636321697677995,7.4167139530181885,success,
setting2_smooth_nonlinear_n1500,nonlinear,37,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.2012359216119347,0.6054842288793787,0.1847968101501464,success,
setting2_smooth_nonlinear_n1500,nonlinear,37,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.185471348648253,0.6587731811697575,3.643280267715454,success,
setting2_smooth_nonlinear_n1500,nonlinear,37,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1834395899858189,0.6602631161832303,7.462480783462524,success,
setting2_smooth_nonlinear_n1500,nonlinear,38,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.1889137706857818,0.6082022695600239,0.1878769397735595,success,
setting2_smooth_nonlinear_n1500,nonlinear,38,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1786450272136536,0.6911208441170615,3.607525110244751,success,
setting2_smooth_nonlinear_n1500,nonlinear,38,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1671068612904437,0.7051562811069082,7.414382934570312,success,
setting2_smooth_nonlinear_n1500,nonlinear,39,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.1836011152033805,0.6097096774193549,0.1866493225097656,success,
setting2_smooth_nonlinear_n1500,nonlinear,39,1500,50,,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1704198388700781,0.6831935483870968,3.710763454437256,success,
setting2_smooth_nonlinear_n1500,nonlinear,39,1500,50,,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.157802302576616,0.7206129032258064,7.452550411224365,success,
setting2_smooth_nonlinear_n1500,nonlinear,40,1500,50,,0.3,Python,lifelines_CoxPHFitter,CoxPH,0.1996003666603398,0.6239057440940161,0.1848177909851074,success,
